Ean,Title,Author,Pub.Date,Month,Net.Units,Month,Gross.Units,Comp.Units,Return.Units,Prev.Ean
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201310,-213,201310,12,9,225,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201311,1,201311,129,21,128,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201312,555,201312,604,19,49,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201401,137,201401,144,3,7,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201402,16,201402,64,16,48,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201403,-183,201403,87,-2,270,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201404,-102,201404,115,4,217,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201405,12,201405,71,2,59,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201406,13,201406,15,2,2,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201407,-152,201407,2,0,154,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201408,-14,201408,20,0,34,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201409,8,201409,20,0,12,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201410,-9,201410,1,0,10,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201411,0,201411,1,0,1,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201412,-15,201412,-2,0,13,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201501,-1,201501,10,0,11,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201502,0,201502,0,0,0,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201508,0,201508,0,0,0,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201509,0,201509,0,0,0,9781429205191
9781429255202,DISCO UNIVERSE 9E,"COMINS, NEIL F.",4/25/11,201510,0,201510,0,0,0,9781429205191
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201108,237,201108,237,421,0,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201109,62,201109,63,635,1,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201110,-16,201110,7,160,23,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201111,73,201111,75,64,2,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201112,472,201112,481,63,9,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201201,224,201201,226,24,2,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201202,-15,201202,19,130,34,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201203,-108,201203,10,79,118,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201204,35,201204,105,77,70,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201205,41,201205,59,18,18,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201206,111,201206,115,32,4,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201207,413,201207,427,16,14,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201208,437,201208,473,27,36,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201209,325,201209,377,43,52,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201210,-37,201210,9,32,46,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201211,-38,201211,94,24,132,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201212,228,201212,289,14,61,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201301,97,201301,108,19,11,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201302,-15,201302,11,34,26,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201303,-172,201303,1,90,173,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201304,-19,201304,20,16,39,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201305,10,201305,67,32,57,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201306,68,201306,73,37,5,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201307,184,201307,191,31,7,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201308,673,201308,682,27,9,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201309,321,201309,339,18,18,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201310,-109,201310,1,15,110,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201311,-48,201311,114,7,162,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201312,89,201312,179,2,90,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201401,-15,201401,2,2,17,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201402,-89,201402,0,0,89,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201403,-57,201403,5,0,62,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201404,-43,201404,0,0,43,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201405,-23,201405,0,-2,23,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201406,-10,201406,0,0,10,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201407,0,201407,0,0,0,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201408,-2,201408,0,-1,2,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201409,0,201409,0,0,0,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201410,0,201410,0,-3,0,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201411,-2,201411,0,0,2,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201412,0,201412,0,0,0,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201501,-4,201501,0,0,4,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201508,0,201508,0,0,0,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201509,0,201509,0,0,0,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201510,0,201510,0,0,0,
9781429255288,INTRODUCTION TO GEOSPATIAL TECH,"SHELLITO, BRADLEY",8/19/11,201511,0,201511,0,0,0,
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201203,285,201203,285,53,0,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201204,3,201204,3,51,0,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201205,-105,201205,23,20,128,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201206,1289,201206,1333,11,44,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201207,3338,201207,3339,27,1,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201208,2364,201208,2519,14,155,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201209,615,201209,741,30,126,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201210,-369,201210,17,6,386,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201211,557,201211,852,1,295,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201212,1818,201212,1889,6,71,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201301,776,201301,1021,10,245,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201302,-143,201302,183,19,326,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201303,-647,201303,117,19,764,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201304,-260,201304,123,13,383,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201305,230,201305,304,5,74,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201306,346,201306,373,6,27,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201307,455,201307,522,1,67,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201308,2228,201308,2321,2,93,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201309,1140,201309,1280,29,140,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201310,-616,201310,124,1,740,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201311,114,201311,799,13,685,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201312,999,201312,1147,3,148,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201401,685,201401,720,14,35,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201402,-36,201402,141,7,177,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201403,-293,201403,162,18,455,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201404,-162,201404,158,1,320,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201405,188,201405,211,2,23,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201406,624,201406,631,0,7,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201407,1340,201407,1434,3,94,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201408,496,201408,549,0,53,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201409,199,201409,315,19,116,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201410,-792,201410,28,0,820,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201411,423,201411,595,2,172,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201412,977,201412,1000,10,23,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201501,365,201501,365,9,0,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201502,-30,201502,22,6,52,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201503,-615,201503,12,5,627,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201504,-175,201504,85,0,260,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201505,11,201505,82,-1,71,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201506,8,201506,40,3,32,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201507,-30,201507,16,0,46,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201508,-230,201508,0,0,230,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201509,-26,201509,0,0,26,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201510,-1,201510,0,0,1,9780716798699
9781429255578,WHAT IS LIFE? GD TO BIO W/ PHYS 2E,"PHELAN, JAY",3/2/12,201511,17,201511,0,0,-17,9780716798699
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201112,1540,201112,1540,16,0,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201201,326,201201,326,16,0,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201202,-4,201202,18,-7,22,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201203,-107,201203,0,3,107,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201204,113,201204,208,7,95,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201205,322,201205,325,-1,3,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201206,550,201206,598,5,48,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201207,3715,201207,3731,5,16,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201208,4035,201208,4047,71,12,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201209,350,201209,780,53,430,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201210,-224,201210,299,5,523,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201211,249,201211,563,5,314,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201212,2561,201212,2968,5,407,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201301,815,201301,817,18,2,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201302,-334,201302,120,9,454,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201303,-707,201303,211,6,918,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201304,-31,201304,231,8,262,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201305,-33,201305,137,6,170,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201306,138,201306,261,9,123,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201307,1770,201307,1831,20,61,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201308,1726,201308,1793,4,67,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201309,563,201309,626,13,63,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201310,-563,201310,47,5,610,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201311,24,201311,437,9,413,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201312,1593,201312,1676,5,83,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201401,292,201401,313,-3,21,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201402,-33,201402,64,3,97,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201403,-539,201403,112,19,651,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201404,-71,201404,167,4,238,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201405,117,201405,164,4,47,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201406,218,201406,247,2,29,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201407,1557,201407,1673,2,116,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201408,693,201408,786,4,93,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201409,154,201409,322,1,168,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201410,-448,201410,11,2,459,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201411,455,201411,754,5,299,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201412,831,201412,924,-2,93,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201501,213,201501,242,3,29,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201502,-208,201502,23,1,231,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201503,-476,201503,95,1,571,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201504,103,201504,224,2,121,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201505,2,201505,129,-1,127,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201506,-1,201506,132,0,133,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201507,-169,201507,16,-1,185,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201508,-56,201508,0,2,56,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201509,261,201509,325,0,64,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201510,-68,201510,0,0,68,9781429223188
9781429255585,WHAT IS LIFE? GUIDE TO BIO 2E,"PHELAN, JAY",11/11/11,201511,-53,201511,0,0,53,9781429223188
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201004,0,201004,0,2,0,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201006,60,201006,60,0,0,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201007,220,201007,220,0,0,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201008,126,201008,126,0,0,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201009,140,201009,140,0,0,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201011,20,201011,44,0,24,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201012,305,201012,307,0,2,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201101,263,201101,268,0,5,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201102,11,201102,39,0,28,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201103,-30,201103,22,0,52,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201104,127,201104,145,0,18,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201105,40,201105,44,0,4,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201106,339,201106,346,0,7,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201107,253,201107,278,0,25,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201108,292,201108,292,0,0,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201109,243,201109,245,0,2,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201110,-61,201110,9,0,70,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201111,191,201111,192,0,1,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201112,434,201112,460,1,26,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201201,213,201201,215,0,2,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201202,-45,201202,2,0,47,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201203,-130,201203,46,0,176,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201204,-5,201204,61,0,66,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201205,39,201205,51,0,12,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201206,195,201206,204,0,9,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201207,146,201207,150,0,4,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201208,245,201208,248,0,3,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201209,67,201209,100,0,33,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201210,-16,201210,1,0,17,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201211,1062,201211,1133,0,71,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201212,435,201212,485,0,50,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201301,-971,201301,-957,0,14,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201302,11,201302,15,0,4,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201303,-123,201303,4,0,127,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201304,63,201304,75,0,12,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201305,25,201305,26,0,1,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201306,148,201306,182,0,34,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201307,121,201307,122,0,1,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201308,243,201308,247,0,4,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201309,87,201309,89,0,2,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201310,-59,201310,0,1,59,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201311,-20,201311,30,0,50,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201312,331,201312,334,0,3,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201401,47,201401,47,0,0,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201402,-68,201402,0,0,68,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201403,-71,201403,1,0,72,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201404,-13,201404,0,0,13,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201405,-1,201405,0,0,1,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201406,4,201406,5,0,1,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201407,-2,201407,0,0,2,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201408,-7,201408,0,0,7,
9781429262378,UNDERSTANDING EARTH 6E LL,"GROTZINGER, JOHN",10/1/09,201409,-2,201409,0,0,2,
