"Author","Isbn","Ean","Title","Pub Date","Medium","Ans Code","Available","Consignment On Hand","Reserved Stock","Sets Made Up","Month","Gross Units  +  Comp Units","Return Units"
"LICHT, DEBORAH","1464108781","9781464108785","SCI AM PSYCHOLOGY 1E LL",2014-01-29 12:00 AM,"LL","AS",4827,0,0,759,201510,62,380
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201306,107,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201307,123,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201308,12,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201309,0,20
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201310,175,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201311,14,23
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201312,45,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201401,5,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201402,19,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201403,7,7
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201404,34,119
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201405,-2,-13
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201407,85,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201408,114,5
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201409,13,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201410,3,9
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201411,5,33
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201412,16,8
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201501,2,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201502,9,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201503,7,6
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201504,14,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201505,3,5
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201506,12,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201507,94,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201508,42,6
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201509,53,0
"SOWDER, JUDITH","1464108994","9781464108990","SSM RECON MATH 2E",2013-05-28 12:00 AM,"SM","OS",4,0,0,0,201510,11,27
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201212,179,0
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201301,7,0
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201302,12,0
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201303,33,8
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201304,5,0
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201305,0,11
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201306,69,2
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201307,545,0
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201308,804,1
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201309,221,50
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201310,5,110
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201311,105,17
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201312,583,51
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201401,393,12
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201402,32,32
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201403,34,131
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201404,89,59
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201405,59,22
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201406,274,40
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201407,836,26
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201408,772,9
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201409,227,2
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201410,10,101
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201411,424,44
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201412,286,55
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201501,407,10
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201502,35,264
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201503,21,99
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201504,55,43
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201505,34,20
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201506,83,8
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201507,595,47
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201508,883,51
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201509,84,1
"SOWDER, JUDITH","146410901X","9781464109010","LL RECONCEPT MATH 2E",2012-12-28 12:00 AM,"LL","AS",1117,0,0,88,201510,72,86
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201312,0,0
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201401,0,0
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201402,1005,0
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201403,107,18
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201404,145,10
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201405,359,5
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201406,616,2
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201407,1871,208
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201408,711,10
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201409,377,77
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201410,262,78
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201411,328,206
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201412,441,159
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201501,482,35
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201502,196,52
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201503,225,248
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201504,190,50
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201505,113,24
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201506,242,67
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201507,622,18
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201508,578,16
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201509,171,29
"STRAUB, RICHARD O.","1464109370","9781464109379","HEALTH PSYCHOLOGY 4E",2014-02-07 12:00 AM,"CT","AS",264,451,0,12,201510,83,266
"COWEN, TYLER","1464110174","9781464110177","LL MODERN PRINCIPLES ECON 3E",2014-12-15 12:00 AM,"LL","AS",839,0,0,42,201504,12,0
"COWEN, TYLER","1464110174","9781464110177","LL MODERN PRINCIPLES ECON 3E",2014-12-15 12:00 AM,"LL","AS",839,0,0,42,201507,508,8
"COWEN, TYLER","1464110174","9781464110177","LL MODERN PRINCIPLES ECON 3E",2014-12-15 12:00 AM,"LL","AS",839,0,0,42,201508,120,0
"COWEN, TYLER","1464110174","9781464110177","LL MODERN PRINCIPLES ECON 3E",2014-12-15 12:00 AM,"LL","AS",839,0,0,42,201509,28,0
"COWEN, TYLER","1464110174","9781464110177","LL MODERN PRINCIPLES ECON 3E",2014-12-15 12:00 AM,"LL","AS",839,0,0,42,201510,0,80
"COWEN, TYLER","1464110247","9781464110245","LL MOD PRIN MACRO 3E",2014-12-30 12:00 AM,"LL","AS",1361,0,0,67,201507,100,0
"COWEN, TYLER","1464110247","9781464110245","LL MOD PRIN MACRO 3E",2014-12-30 12:00 AM,"LL","AS",1361,0,0,67,201508,649,11
"COWEN, TYLER","1464110247","9781464110245","LL MOD PRIN MACRO 3E",2014-12-30 12:00 AM,"LL","AS",1361,0,0,67,201509,82,30
"COWEN, TYLER","1464110247","9781464110245","LL MOD PRIN MACRO 3E",2014-12-30 12:00 AM,"LL","AS",1361,0,0,67,201510,10,150
"COWEN, TYLER","146411031X","9781464110313","LL MOD PRIN MICRO 3E",2014-12-15 12:00 AM,"LL","AS",1419,0,0,238,201412,60,0
"COWEN, TYLER","146411031X","9781464110313","LL MOD PRIN MICRO 3E",2014-12-15 12:00 AM,"LL","AS",1419,0,0,238,201501,30,0
"COWEN, TYLER","146411031X","9781464110313","LL MOD PRIN MICRO 3E",2014-12-15 12:00 AM,"LL","AS",1419,0,0,238,201503,1,72
"COWEN, TYLER","146411031X","9781464110313","LL MOD PRIN MICRO 3E",2014-12-15 12:00 AM,"LL","AS",1419,0,0,238,201504,0,18
"COWEN, TYLER","146411031X","9781464110313","LL MOD PRIN MICRO 3E",2014-12-15 12:00 AM,"LL","AS",1419,0,0,238,201505,4,0
"COWEN, TYLER","146411031X","9781464110313","LL MOD PRIN MICRO 3E",2014-12-15 12:00 AM,"LL","AS",1419,0,0,238,201506,32,3
"COWEN, TYLER","146411031X","9781464110313","LL MOD PRIN MICRO 3E",2014-12-15 12:00 AM,"LL","AS",1419,0,0,238,201507,683,0
"COWEN, TYLER","146411031X","9781464110313","LL MOD PRIN MICRO 3E",2014-12-15 12:00 AM,"LL","AS",1419,0,0,238,201508,916,1
"COWEN, TYLER","146411031X","9781464110313","LL MOD PRIN MICRO 3E",2014-12-15 12:00 AM,"LL","AS",1419,0,0,238,201509,189,65
"COWEN, TYLER","146411031X","9781464110313","LL MOD PRIN MICRO 3E",2014-12-15 12:00 AM,"LL","AS",1419,0,0,238,201510,4,279
"KRUGMAN, PAUL","1464110379","9781464110375","MACROECONOMICS 4E P",2015-04-14 12:00 AM,"PT","AS",4129,1213,0,285,201501,0,0
"KRUGMAN, PAUL","1464110379","9781464110375","MACROECONOMICS 4E P",2015-04-14 12:00 AM,"PT","AS",4129,1213,0,285,201504,246,0
"KRUGMAN, PAUL","1464110379","9781464110375","MACROECONOMICS 4E P",2015-04-14 12:00 AM,"PT","AS",4129,1213,0,285,201505,79,0
"KRUGMAN, PAUL","1464110379","9781464110375","MACROECONOMICS 4E P",2015-04-14 12:00 AM,"PT","AS",4129,1213,0,285,201506,210,0
"KRUGMAN, PAUL","1464110379","9781464110375","MACROECONOMICS 4E P",2015-04-14 12:00 AM,"PT","AS",4129,1213,0,285,201507,3426,5
"KRUGMAN, PAUL","1464110379","9781464110375","MACROECONOMICS 4E P",2015-04-14 12:00 AM,"PT","AS",4129,1213,0,285,201508,3038,19
"KRUGMAN, PAUL","1464110379","9781464110375","MACROECONOMICS 4E P",2015-04-14 12:00 AM,"PT","AS",4129,1213,0,285,201509,727,98
"KRUGMAN, PAUL","1464110379","9781464110375","MACROECONOMICS 4E P",2015-04-14 12:00 AM,"PT","AS",4129,1213,0,285,201510,775,553
"KOKOSKA, STEPHEN","1464111693","9781464111693","INTRODUCTORY STATISTICS 2E",2014-12-17 12:00 AM,"CT","AS",189,9,0,27,201412,355,0
"KOKOSKA, STEPHEN","1464111693","9781464111693","INTRODUCTORY STATISTICS 2E",2014-12-17 12:00 AM,"CT","AS",189,9,0,27,201501,10,2
"KOKOSKA, STEPHEN","1464111693","9781464111693","INTRODUCTORY STATISTICS 2E",2014-12-17 12:00 AM,"CT","AS",189,9,0,27,201502,40,0
"KOKOSKA, STEPHEN","1464111693","9781464111693","INTRODUCTORY STATISTICS 2E",2014-12-17 12:00 AM,"CT","AS",189,9,0,27,201503,41,6
"KOKOSKA, STEPHEN","1464111693","9781464111693","INTRODUCTORY STATISTICS 2E",2014-12-17 12:00 AM,"CT","AS",189,9,0,27,201504,21,25
"KOKOSKA, STEPHEN","1464111693","9781464111693","INTRODUCTORY STATISTICS 2E",2014-12-17 12:00 AM,"CT","AS",189,9,0,27,201505,33,12
"KOKOSKA, STEPHEN","1464111693","9781464111693","INTRODUCTORY STATISTICS 2E",2014-12-17 12:00 AM,"CT","AS",189,9,0,27,201506,28,0
"KOKOSKA, STEPHEN","1464111693","9781464111693","INTRODUCTORY STATISTICS 2E",2014-12-17 12:00 AM,"CT","AS",189,9,0,27,201507,535,0
"KOKOSKA, STEPHEN","1464111693","9781464111693","INTRODUCTORY STATISTICS 2E",2014-12-17 12:00 AM,"CT","AS",189,9,0,27,201508,162,11
"KOKOSKA, STEPHEN","1464111693","9781464111693","INTRODUCTORY STATISTICS 2E",2014-12-17 12:00 AM,"CT","AS",189,9,0,27,201509,136,0
"KOKOSKA, STEPHEN","1464111693","9781464111693","INTRODUCTORY STATISTICS 2E",2014-12-17 12:00 AM,"CT","AS",189,9,0,27,201510,9,14
"SCHACTER, DANIEL L.","1464113084","9781464113086","LL INTRODUCING PSYCH 3E",2015-01-09 12:00 AM,"LL","AS",39,0,0,544,201501,2,0
"SCHACTER, DANIEL L.","1464113084","9781464113086","LL INTRODUCING PSYCH 3E",2015-01-09 12:00 AM,"LL","AS",39,0,0,544,201503,277,0
"SCHACTER, DANIEL L.","1464113084","9781464113086","LL INTRODUCING PSYCH 3E",2015-01-09 12:00 AM,"LL","AS",39,0,0,544,201504,251,0
"SCHACTER, DANIEL L.","1464113084","9781464113086","LL INTRODUCING PSYCH 3E",2015-01-09 12:00 AM,"LL","AS",39,0,0,544,201505,52,0
"SCHACTER, DANIEL L.","1464113084","9781464113086","LL INTRODUCING PSYCH 3E",2015-01-09 12:00 AM,"LL","AS",39,0,0,544,201506,98,2
"SCHACTER, DANIEL L.","1464113084","9781464113086","LL INTRODUCING PSYCH 3E",2015-01-09 12:00 AM,"LL","AS",39,0,0,544,201507,1127,103
"SCHACTER, DANIEL L.","1464113084","9781464113086","LL INTRODUCING PSYCH 3E",2015-01-09 12:00 AM,"LL","AS",39,0,0,544,201508,3781,0
"SCHACTER, DANIEL L.","1464113084","9781464113086","LL INTRODUCING PSYCH 3E",2015-01-09 12:00 AM,"LL","AS",39,0,0,544,201509,1489,176
"SCHACTER, DANIEL L.","1464113084","9781464113086","LL INTRODUCING PSYCH 3E",2015-01-09 12:00 AM,"LL","AS",39,0,0,544,201510,83,409
"ROGAWSKI, JON","1464114889","9781464114885","CALCULUS ET 3E C",2015-01-15 12:00 AM,"CT","AS",3068,683,0,499,201412,70,0
"ROGAWSKI, JON","1464114889","9781464114885","CALCULUS ET 3E C",2015-01-15 12:00 AM,"CT","AS",3068,683,0,499,201501,315,0
"ROGAWSKI, JON","1464114889","9781464114885","CALCULUS ET 3E C",2015-01-15 12:00 AM,"CT","AS",3068,683,0,499,201502,191,0
"ROGAWSKI, JON","1464114889","9781464114885","CALCULUS ET 3E C",2015-01-15 12:00 AM,"CT","AS",3068,683,0,499,201503,166,4
"ROGAWSKI, JON","1464114889","9781464114885","CALCULUS ET 3E C",2015-01-15 12:00 AM,"CT","AS",3068,683,0,499,201504,7,0
"ROGAWSKI, JON","1464114889","9781464114885","CALCULUS ET 3E C",2015-01-15 12:00 AM,"CT","AS",3068,683,0,499,201505,211,9
"ROGAWSKI, JON","1464114889","9781464114885","CALCULUS ET 3E C",2015-01-15 12:00 AM,"CT","AS",3068,683,0,499,201506,111,-1
"ROGAWSKI, JON","1464114889","9781464114885","CALCULUS ET 3E C",2015-01-15 12:00 AM,"CT","AS",3068,683,0,499,201507,4401,0
"ROGAWSKI, JON","1464114889","9781464114885","CALCULUS ET 3E C",2015-01-15 12:00 AM,"CT","AS",3068,683,0,499,201508,3073,33
"ROGAWSKI, JON","1464114889","9781464114885","CALCULUS ET 3E C",2015-01-15 12:00 AM,"CT","AS",3068,683,0,499,201509,559,262
"ROGAWSKI, JON","1464114889","9781464114885","CALCULUS ET 3E C",2015-01-15 12:00 AM,"CT","AS",3068,683,0,499,201510,73,1137
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201406,1,0
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201407,125,0
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201408,288,29
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201409,132,0
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201410,13,13
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201411,69,69
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201412,222,33
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201501,180,1
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201502,0,15
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201503,15,82
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201504,45,73
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201505,6,1
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201506,310,2
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201507,188,0
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201508,124,7
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201509,53,30
"NOLAN, SUSAN","1464122113","9781464122118","LL STATS BEHAV SCI 3E",2014-05-09 12:00 AM,"LL","AS",132,0,0,47,201510,50,74
"RAY, MARGARET","1464122180","9781464122187","HS AP ECONOMICS 2E",2015-01-23 12:00 AM,"CT","AS",8228,1847,5,14,201501,199,0
"RAY, MARGARET","1464122180","9781464122187","HS AP ECONOMICS 2E",2015-01-23 12:00 AM,"CT","AS",8228,1847,5,14,201502,1442,0
"RAY, MARGARET","1464122180","9781464122187","HS AP ECONOMICS 2E",2015-01-23 12:00 AM,"CT","AS",8228,1847,5,14,201503,495,0
"RAY, MARGARET","1464122180","9781464122187","HS AP ECONOMICS 2E",2015-01-23 12:00 AM,"CT","AS",8228,1847,5,14,201504,1181,0
"RAY, MARGARET","1464122180","9781464122187","HS AP ECONOMICS 2E",2015-01-23 12:00 AM,"CT","AS",8228,1847,5,14,201505,807,30
"RAY, MARGARET","1464122180","9781464122187","HS AP ECONOMICS 2E",2015-01-23 12:00 AM,"CT","AS",8228,1847,5,14,201506,2137,0
"RAY, MARGARET","1464122180","9781464122187","HS AP ECONOMICS 2E",2015-01-23 12:00 AM,"CT","AS",8228,1847,5,14,201507,4514,0
"RAY, MARGARET","1464122180","9781464122187","HS AP ECONOMICS 2E",2015-01-23 12:00 AM,"CT","AS",8228,1847,5,14,201508,3914,0
"RAY, MARGARET","1464122180","9781464122187","HS AP ECONOMICS 2E",2015-01-23 12:00 AM,"CT","AS",8228,1847,5,14,201509,1321,632
"RAY, MARGARET","1464122180","9781464122187","HS AP ECONOMICS 2E",2015-01-23 12:00 AM,"CT","AS",8228,1847,5,14,201510,2161,94
"ATKINS, PETER","1464124663","9781464124662","LL CHEMICAL PRINCIPLES 6E",2012-12-21 12:00 AM,"LL","AS",27,0,0,398,201212,6,0
"ATKINS, PETER","1464124663","9781464124662","LL CHEMICAL PRINCIPLES 6E",2012-12-21 12:00 AM,"LL","AS",27,0,0,398,201302,1,0
"ATKINS, PETER","1464124663","9781464124662","LL CHEMICAL PRINCIPLES 6E",2012-12-21 12:00 AM,"LL","AS",27,0,0,398,201304,1,0
"ATKINS, PETER","1464124663","9781464124662","LL CHEMICAL PRINCIPLES 6E",2012-12-21 12:00 AM,"LL","AS",27,0,0,398,201305,2,0
"ATKINS, PETER","1464124663","9781464124662","LL CHEMICAL PRINCIPLES 6E",2012-12-21 12:00 AM,"LL","AS",27,0,0,398,201307,43,0
"ATKINS, PETER","1464124663","9781464124662","LL CHEMICAL PRINCIPLES 6E",2012-12-21 12:00 AM,"LL","AS",27,0,0,398,201308,273,0
"ATKINS, PETER","1464124663","9781464124662","LL CHEMICAL PRINCIPLES 6E",2012-12-21 12:00 AM,"LL","AS",27,0,0,398,201309,1245,0
"ATKINS, PETER","1464124663","9781464124662","LL CHEMICAL PRINCIPLES 6E",2012-12-21 12:00 AM,"LL","AS",27,0,0,398,201310,0,2
